id,time,V9FFFS,V39FFFS,V45FFFS,V46FFFS,V48FFFS,V52FFFS,V58FFFS,V59FFFS,V1BIS,V2BIS,V6BIS,V10BIS,V17BIS,V18BIS,V21BIS,V29BIS,V33BIS,V43BIS,V47BIS,V50BIS,V56BIS,V57BIS,V60BIS,V61BIS,V63BIS,V14RI,V15RI,V32RI,V35RI,V5GDP,V12GDP,V20GDP,V31GDP,V41GDP,V54GDP,V65GDP,V4RR,V8RR,V16RR,V23RR,V25RR,V30RR,V36RR,V37RR,V22I,V27I,V28I,V38I,V40I,V44I,V51I
280,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,1,2,2,2,4,3,3,3,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,3,2,2,3,3,3,2,3,2,3,2,1,1,2,1,2,2,1,2,1,1,1,2,3,3,1
281,2,1,2,2,2,2,1,2,2,3,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,3,3,3,2,3,3,4,2,4,3,2,3,2,1,3,2,3,2,2,3,2,1,2,1,4,2,1
281,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,4,2,2,1,2,2,1,3,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,1,2,2,1,2,1,2,3,2
282,1,2,1,1,1,2,4,1,1,1,1,1,2,3,1,1,3,2,1,1,4,1,1,2,3,3,2,2,3,3,1,3,1,3,1,3,3,3,1,3,1,1,2,2,3,1,1,1,3,1,1,4
282,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1,4,2,3,4,4,2,4,1,2,3,2,1,3,3,1,1,2,3,3,4,4,3,2,3,2,2,4,2,3,3,4,3,4,4,4,4,2,2,4,1,3,2,2,2,2,2,2,2,1,1,1
283,2,3,2,2,4,4,3,4,2,2,1,2,1,4,4,2,3,4,4,4,4,4,1,2,3,3,4,4,1,3,4,4,4,4,4,4,4,2,1,2,1,3,2,2,2,3,1,2,3,2,1,1
283,3,3,2,3,1,4,2,4,3,3,1,2,1,2,1,1,3,3,4,4,4,3,2,3,3,3,3,4,2,3,4,4,3,4,4,4,4,3,1,4,1,4,3,1,2,3,3,1,1,2,1,1
283,4,3,2,2,2,4,2,4,3,3,1,1,1,4,4,1,1,3,4,3,3,3,3,3,3,4,2,1,2,2,4,4,2,4,4,4,4,4,1,4,1,4,4,2,2,3,2,1,1,3,1,1
284,1,2,4,2,3,1,2,2,2,2,3,2,3,2,2,2,2,2,4,2,3,4,2,3,2,3,2,2,2,2,2,3,3,2,2,4,3,3,3,3,4,3,3,3,4,2,2,1,3,2,1,3
284,2,3,3,2,2,2,4,1,1,4,3,2,4,3,4,2,3,3,3,3,3,4,4,3,3,3,3,2,2,3,2,2,2,4,2,3,2,3,2,3,3,2,4,3,3,2,3,2,3,2,1,4
284,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,1,1,1,3,2,1,1,1,1,2,3,4,2,2,3,3,2,3,2,3,3,3,2,2,2,1,2,2,2,3,4,3,3,3,4,2,2,2,2,2,2,1,3,2,3,3,1,2,2,2,4,2
285,2,1,1,2,1,2,1,4,1,2,2,3,2,2,3,3,2,2,3,2,3,3,2,1,2,1,3,2,3,3,3,3,3,3,4,2,2,1,2,2,1,2,2,2,2,3,2,3,3,3,4,2
285,3,1,2,1,1,1,2,1,1,2,3,3,2,3,2,2,2,3,3,3,2,2,2,1,1,1,2,2,3,4,3,3,2,3,4,2,2,2,1,2,2,2,3,3,3,3,2,3,3,2,4,2
285,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,3,2,2,2,3,1,2,2,3,2,2,3,4,3,3,3,4,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,4,2
286,1,1,2,3,2,1,2,2,2,3,3,3,2,2,4,2,3,4,3,3,3,4,2,2,3,2,1,1,1,2,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,2,3,2,2,1,2,2
286,2,2,3,2,3,1,2,1,2,2,2,2,2,2,3,2,2,4,2,2,3,3,3,2,3,2,2,2,2,3,3,3,3,3,2,3,3,2,3,2,3,3,2,2,2,2,2,1,2,1,3,2
286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,4,1,2,3,2,1,3,2,2,2,2,2,1,2,3,2,2,3,3,2,3,4,4,2,4,3,3,3,3,3,3,4,3,4,3,3,3,2,2,3,3,3,3,3,3,2,3,2,3,2,3,1
287,1,1,2,2,1,2,2,2,2,2,3,1,2,3,4,1,2,2,3,2,4,4,4,2,4,4,2,2,2,3,3,4,3,4,3,4,3,2,2,3,2,3,4,2,3,3,2,2,3,3,3,2
287,2,1,3,3,2,2,2,2,2,3,2,2,3,3,3,1,3,2,4,2,4,3,3,3,3,4,3,2,2,2,3,3,2,3,3,3,3,3,2,2,2,3,4,3,3,3,2,3,2,3,3,2
287,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,4,1,2,2,2,1,2,2,2,2,1,1,2,4,4,1,4,2,4,2,3,4,3,2,2,3,2,2,2,3,3,3,2,2,3,3,3,3,2,2,2,4,4,3,3,3,1,3,2,4,2,3
288,1,2,1,4,3,2,4,2,2,2,2,2,3,4,4,1,2,3,4,2,4,3,4,2,2,3,4,4,4,4,4,4,3,4,4,4,4,3,2,3,4,2,3,3,3,3,4,2,3,2,2,4
288,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1,1,2,1,1,1,4,1,4,4,3,4,2,3,4,3,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,2,3,4,4,3,4,3,4,3,4,4,3,4,3,4,4
289,2,1,1,1,1,2,2,1,4,2,3,2,1,3,4,2,3,2,4,3,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,2,4,2,4,3,4,3,3,4,2,4,3
289,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1,1,3,4,1,2,4,2,4,4,3,4,1,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4
290,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,1,1,4,3,1,2,1,2,1,2,3,1,3,1,2,2,3,1,4,2,2,2,3,2,3,2,2,1,1,2,3,4,3,2,2,4,2,2,1,2,1,2,2,2,2,1,4,3,2,2,1,1
291,2,1,2,2,2,2,2,2,1,2,3,2,4,3,3,2,4,3,2,3,2,3,3,2,2,2,1,1,2,1,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,3,2,1,3,3,1,2
291,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,4,1,1,2,1,1,3,2,1,2,1,2,2,3,2,1,2,1,4,2,3,3,2,2,3,1,2,1,2,3,3,3,2,2,3,3,4,1,2,2,3,2,1,2,2,2,2,2,3,2,2,1
292,1,4,3,4,4,4,3,1,4,2,1,1,1,2,4,1,3,2,3,1,4,2,4,1,2,1,3,3,2,3,3,4,4,3,4,2,1,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4
292,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,1,2,1,4,1,1,1,2,3,2,1,1,1,4,2,1,1,1,4,2,3,3,1,1,2,3,2,2,3,4,4,3,4,4,4,4,4,2,3,4,4,4,3,3,4,2,2,1,3,2,2,3
293,2,2,3,4,1,1,1,2,2,2,1,1,1,3,2,1,1,1,3,1,2,2,1,1,1,2,3,3,3,3,3,3,3,3,3,4,3,1,2,3,2,3,3,2,3,2,1,1,2,1,2,2
293,3,3,4,3,2,1,1,2,2,3,1,1,1,3,2,1,1,1,3,1,2,1,1,1,1,2,2,2,3,3,3,3,3,4,3,3,3,2,3,4,3,2,4,4,3,1,1,1,2,1,3,2
293,4,2,3,3,1,2,1,3,3,2,2,2,2,4,3,2,2,2,4,2,2,2,2,2,1,3,3,3,3,4,4,4,3,4,3,4,4,3,4,4,3,4,3,3,3,1,1,1,2,1,2,3
294,1,2,3,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,2,3,3,3,3,2,1,1,2,1,1,2,1,3,2,2,2,2,2,1,2,1,4,2
294,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,3,2,3,3,3,2,2,2,1,3,1,2,1,2,1,2,1,2,1,1,2,1,4,3
294,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,4,3,1,2,2,1,2,2,1,2,1,2,1,1,1,3,1,1,2,1,4,2
294,4,4,4,4,4,3,4,4,4,3,2,3,2,3,2,3,2,2,4,4,3,3,3,2,3,2,2,4,2,2,3,3,2,3,2,3,2,2,2,4,2,3,2,2,2,3,2,2,2,2,4,3
295,1,2,1,4,2,2,1,1,3,2,2,4,4,2,2,4,2,2,2,3,3,1,3,2,2,1,1,2,1,4,3,2,3,1,1,3,3,1,1,2,2,2,1,2,1,3,2,2,3,2,4,4
295,2,1,1,4,2,2,1,1,2,2,2,3,4,2,2,3,1,2,1,2,2,2,3,3,2,2,2,1,2,2,2,1,2,1,2,3,2,2,2,2,2,1,1,2,2,2,3,2,2,2,4,4
295,3,1,1,4,1,2,2,1,2,2,2,2,4,1,3,3,1,2,1,2,2,1,4,2,1,3,3,1,2,3,2,1,1,1,1,2,4,1,1,1,1,2,1,2,2,3,4,2,3,2,4,4
295,4,1,1,4,1,2,1,1,2,3,1,2,3,2,1,2,1,1,2,2,2,2,3,2,1,1,1,1,2,3,3,2,2,1,1,2,2,2,1,2,1,2,2,4,2,2,4,2,3,2,4,4
296,1,4,4,4,4,2,2,4,4,2,3,3,2,4,3,2,2,3,4,3,3,3,3,2,3,3,3,2,2,3,4,3,3,3,2,3,3,3,2,3,2,3,3,3,3,2,2,3,2,2,2,3
296,2,4,4,4,4,3,2,4,4,2,2,2,3,4,3,2,2,2,3,3,4,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,4,3,3,3,2,2,2,2,2,2,3
296,3,4,4,4,4,2,4,4,4,2,1,2,2,4,3,2,2,3,4,3,4,4,4,3,4,3,2,3,2,2,4,4,3,3,3,2,3,1,2,4,1,4,4,3,3,2,2,2,2,2,2,2
296,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,1,2,4,4,4,2,3,2,2,2,2,2,3,3,3,2,3,3,4,3,3,3,3,2,3,4,2,2,2,3,4,4,3,2,3,4,4,2,2,2,1,4,4,2,2,1,2,2,2,2,4,3
297,2,2,4,4,4,2,2,3,2,3,2,2,2,4,3,2,3,3,4,3,3,3,3,2,3,4,2,3,2,2,4,4,3,3,4,4,4,3,2,3,2,4,3,3,2,2,2,2,2,2,4,3
297,3,3,4,3,4,2,2,2,2,3,2,2,2,4,2,2,3,2,4,3,3,3,2,2,2,4,2,2,2,2,4,4,4,3,4,4,4,3,2,3,2,4,3,3,2,2,2,2,2,2,3,3
297,4,3,4,4,4,3,2,2,3,3,2,3,2,4,3,2,3,3,4,4,4,4,3,3,4,4,2,2,2,3,4,3,3,3,4,4,4,2,2,3,1,4,3,3,3,2,2,2,2,2,3,3
298,1,1,1,3,2,2,1,1,1,2,1,2,1,3,2,1,1,1,3,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,1,1,1,2,2,3,1,2,3,2,2,1,1,2,3,3,4,4
298,2,1,2,3,2,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,1,2,3,4,3,1,1,1,4,1,4,3
298,3,1,2,4,1,2,1,4,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,2,2,2,3,2,2,2,1,2,2,2,1,1,2,1,3,3,3,2,1,1,2,4,3,4,3
298,4,1,2,3,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,3,2,3,2,3,2,2,1,1,2,2,2,2,3,3,1,2,3,3,3,1,2,2,4,1,4,4
299,1,1,3,3,1,1,1,1,3,2,2,3,2,4,3,2,1,2,4,2,3,2,3,3,2,3,2,2,2,2,2,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,4,2,2,1,3,2
299,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1,1,1,3,3,1,1,4,3,2,1,2,2,3,2,2,2,2,3,4,4,2,3,3,3,2,2,2,1,1,4,4,4,4,4,3,4,3,1,3,1,3,1,3,3,1,2,1,1,1,2,1
300,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,4,1,1,4,2,1,2,2,2,2,2,1,2,4,4,2,2,3,3,3,3,2,1,2,2,1,2,3,2,2,4,4,4,4,4,3,4,3,1,4,1,3,2,3,4,1,2,1,2,1,3,2
301,1,2,2,4,1,4,3,4,1,2,1,2,2,3,2,1,2,1,3,3,3,3,1,2,1,3,1,1,1,3,4,2,3,2,4,3,2,4,2,2,2,4,2,4,3,3,2,1,1,1,3,2
301,2,2,1,4,1,2,4,3,1,3,1,2,3,3,4,1,2,3,3,4,4,4,2,3,3,3,3,1,2,3,3,2,3,3,3,3,1,3,2,3,2,4,2,4,3,3,3,2,2,1,3,3
301,3,2,1,4,1,3,3,1,1,2,1,2,2,3,4,2,2,1,3,3,3,4,2,2,2,3,1,1,2,3,3,3,1,2,3,3,3,3,1,2,2,3,3,3,1,3,3,1,1,1,3,3
301,4,2,1,4,1,2,4,4,1,2,1,2,2,3,4,2,2,1,4,3,3,3,2,3,2,2,3,1,1,3,4,2,4,1,3,3,3,4,1,3,1,4,3,3,3,4,3,1,1,1,3,3
302,1,1,4,4,3,2,1,1,1,2,2,1,1,3,2,2,3,3,3,3,3,3,4,1,1,3,3,2,2,3,3,3,2,2,1,3,2,3,1,2,1,2,3,2,2,1,2,1,1,1,3,1
302,2,1,3,4,2,2,2,1,2,2,2,3,3,4,3,2,2,3,4,3,4,3,4,2,3,3,2,2,2,2,4,3,3,2,2,3,2,3,1,2,1,4,3,2,2,1,3,1,2,2,2,3
302,3,2,2,4,2,2,1,2,2,2,2,3,2,3,3,2,3,3,4,4,4,3,4,2,2,3,3,2,2,2,2,3,3,2,3,3,2,3,1,3,1,4,3,2,2,2,3,1,2,4,3,2
302,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,1,2,1,4,4,2,2,2,4,2,2,2,2,4,2,1,1,2,4,4,4,3,3,1,1,2,3,1,4,3,4,4,2,4,3,3,3,2,1,4,1,4,3,3,2,1,1,2,2,2,4,4
303,2,2,2,4,4,2,3,2,4,2,1,2,2,4,2,2,1,2,4,4,2,2,2,3,2,3,3,2,2,3,4,4,3,4,4,2,4,3,1,3,2,3,3,3,3,2,2,2,3,2,4,4
303,3,2,2,4,4,2,2,3,4,2,2,2,2,4,2,2,1,2,4,3,3,3,2,2,3,2,3,2,3,3,3,3,2,3,3,2,2,2,1,3,1,4,3,4,3,2,1,2,2,3,4,3
303,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,1,1,4,4,1,2,1,2,1,2,1,1,1,2,3,1,1,1,3,1,2,2,1,2,2,3,1,2,2,2,4,4,2,4,3,4,3,2,2,4,1,4,3,2,3,1,1,1,1,1,2,3
304,2,1,4,4,2,2,1,1,1,1,1,2,1,1,2,2,1,1,3,2,2,2,1,3,1,2,2,2,2,3,4,4,2,4,3,4,4,1,2,4,1,4,3,3,3,2,1,1,2,1,3,2
304,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,4,1,4,4,1,2,1,2,2,2,1,1,1,2,1,1,1,1,3,1,2,1,1,2,1,2,2,3,2,3,4,4,1,3,4,4,3,1,3,4,1,3,3,1,2,1,1,1,1,1,3,3
305,1,3,3,3,1,1,3,2,4,1,1,1,1,2,2,1,1,1,2,2,4,2,4,1,2,2,3,4,3,4,4,4,4,4,4,3,4,2,1,4,3,4,3,3,4,1,1,2,2,2,4,2
305,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,4,2,2,3,1,1,1,4,4,2,1,2,1,1,2,1,1,1,1,1,2,1,3,1,1,2,4,4,4,4,4,4,4,4,4,3,4,2,3,4,3,3,3,3,4,1,2,2,3,2,4,4
306,1,1,2,4,4,1,1,1,1,1,1,2,2,2,3,1,1,1,3,2,1,2,2,2,1,3,2,3,2,2,2,2,3,4,4,2,2,4,1,2,2,4,1,2,1,3,2,1,3,2,2,3
306,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,3,1,2,3,3,1,2,2,1,2,2,1,2,2,3,1,1,2,4,3,3,2,1,2,1,2,2,3,2,2,3,2,3,3,3,2,2,3,2,2,2,3,2,3,2,3,3,2,3,3,2,3
306,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,1,2,2,3,2,1,2,1,1,2,1,2,3,3,3,2,2,1,3,2,2,2,2,2,1,2,1,2,2,3,3,3,3,4,2,2,3,2,2,3,2,3,2,2,3,1,2,1,3,2,4,2
307,2,2,4,3,2,1,2,1,1,2,1,2,2,3,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,2,3,4,2,3,2,2,3,2,2,4,2,2,2,3,2,1,3,2,2,2,4,3
307,3,2,2,3,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,3,3,3,3,3,2,2,3,1,2,4,2,3,2,3,2,1,1,1,2,1,4,3
307,4,2,3,3,2,1,2,2,1,2,1,2,3,2,3,2,2,1,3,1,2,2,1,2,1,1,1,1,1,3,3,4,3,3,3,2,2,1,2,3,2,3,2,2,2,2,3,2,2,2,4,2
308,1,1,3,3,1,1,2,1,1,3,2,2,2,2,1,2,1,2,3,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,2,1,1,4,3
308,2,1,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,1,3,1,1,1,3,2,2,2,1,3,3,3,3,1,2,1,3,2,2,1,1,2,2,2,2,4,3
308,3,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,3,2,2,2,1,2,2,2,1,4,3
