                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     374.406,       0.866,            ,            ,            ,            ,            ,            ,            ,
                              ,     375.395,       0.989,            ,            ,            ,            ,            ,            ,            ,
                              ,     376.443,       1.048,            ,            ,            ,            ,            ,            ,            ,
                              ,     377.451,       1.008,            ,            ,            ,            ,            ,            ,            ,
                              ,     378.502,       1.051,            ,            ,            ,            ,            ,            ,            ,
                              ,     379.560,       1.058,            ,            ,            ,            ,            ,            ,            ,
                              ,     380.496,       0.936,            ,            ,            ,            ,            ,            ,            ,
                              ,     381.446,       0.950,            ,            ,            ,            ,            ,            ,            ,
                              ,     382.355,       0.909,            ,            ,            ,            ,            ,            ,            ,
                              ,     383.261,       0.906,            ,            ,            ,            ,            ,            ,            ,
                              ,     384.137,       0.876,            ,            ,            ,            ,            ,            ,            ,
                              ,     385.122,       0.985,            ,            ,            ,            ,            ,            ,            ,
                              ,     386.219,       1.097,            ,            ,            ,            ,            ,            ,            ,
                              ,     387.168,       0.949,            ,            ,            ,            ,            ,            ,            ,
                              ,     388.099,       0.931,            ,            ,            ,            ,            ,            ,            ,
                              ,     389.092,       0.993,            ,            ,            ,            ,            ,            ,            ,
                              ,     390.106,       1.014,            ,            ,            ,            ,            ,            ,            ,
                              ,     390.962,       0.856,            ,            ,            ,            ,            ,            ,            ,
                              ,     391.845,       0.883,            ,            ,            ,            ,            ,            ,            ,
                              ,     392.792,       0.947,            ,            ,            ,            ,            ,            ,            ,
                              ,     393.610,       0.818,            ,            ,            ,            ,            ,            ,            ,
                              ,     394.489,       0.879,            ,            ,            ,            ,            ,            ,            ,
                              ,     395.516,       1.027,            ,            ,            ,            ,            ,            ,            ,
                              ,     396.624,       1.108,            ,            ,            ,            ,            ,            ,            ,
                              ,     397.525,       0.901,            ,            ,            ,            ,            ,            ,            ,
                              ,     398.359,       0.834,            ,            ,            ,            ,            ,            ,            ,
                              ,     399.329,       0.970,            ,            ,            ,            ,            ,            ,            ,
                              ,     400.265,       0.936,            ,            ,            ,            ,            ,            ,            ,
                              ,     401.176,       0.911,            ,            ,            ,            ,            ,            ,            ,
                              ,     402.070,       0.894,            ,            ,            ,            ,            ,            ,            ,
                              ,     403.074,       1.004,            ,            ,            ,            ,            ,            ,            ,
                              ,     404.031,       0.957,            ,            ,            ,            ,            ,            ,            ,
                              ,     404.905,       0.874,            ,            ,            ,            ,            ,            ,            ,
                              ,     405.856,       0.951,            ,            ,            ,            ,            ,            ,            ,
                              ,     406.773,       0.917,            ,            ,            ,            ,            ,            ,            ,
                              ,     407.601,       0.828,            ,            ,            ,            ,            ,            ,            ,
                              ,     408.508,       0.907,            ,            ,            ,            ,            ,            ,            ,
                              ,     409.416,       0.908,            ,            ,            ,            ,            ,            ,            ,
                              ,     410.260,       0.844,            ,            ,            ,            ,            ,            ,            ,
                              ,     411.195,       0.935,            ,            ,            ,            ,            ,            ,            ,
                              ,     412.177,       0.982,            ,            ,            ,            ,            ,            ,            ,
                              ,     413.030,       0.853,            ,            ,            ,            ,            ,            ,            ,
                              ,     413.985,       0.955,            ,            ,            ,            ,            ,            ,            ,
                              ,     414.937,       0.952,            ,            ,            ,            ,            ,            ,            ,
                              ,     415.812,       0.875,            ,            ,            ,            ,            ,            ,            ,
                              ,     416.757,       0.945,            ,            ,            ,            ,            ,            ,            ,
                              ,     417.653,       0.896,            ,            ,            ,            ,            ,            ,            ,
                              ,     418.505,       0.852,            ,            ,            ,            ,            ,            ,            ,
                              ,     419.469,       0.964,            ,            ,            ,            ,            ,            ,            ,
                              ,     420.472,       1.003,            ,            ,            ,            ,            ,            ,            ,
